species	pu	amount
4	980	480000
11	980	3450000
19	980	2090000
11	981	3950000
15	981	160000
19	981	3950000
1	982	1530000
4	982	450000
16	982	330000
19	982	3910000
2	983	40000
5	983	640000
12	983	2860000
3	984	240000
6	984	130000
13	984	2850000
16	984	380000
17	984	3050000
19	984	40000
3	985	40000
6	985	10000
9	985	630000
13	985	3110000
16	985	260000
17	985	3930000
19	985	3930000
2	986	950000
12	986	50000
16	986	30000
17	986	700000
19	986	2670000
2	987	240000
5	987	470000
12	987	700000
16	987	90000
17	987	510000
2	988	180000
5	988	390000
8	988	1060000
12	988	1570000
17	988	3160000
2	989	200000
5	989	350000
12	989	850000
17	989	1590000
2	990	40000
3	990	330000
5	990	140000
6	990	370000
12	990	160000
13	990	100000
16	990	210000
17	990	1220000
10	991	3940000
10	992	3930000
10	993	3950000
10	994	3930000
10	995	3950000
10	996	3930000
10	997	3950000
10	998	3930000
10	999	3930000
10	1000	3950000
10	1001	3930000
10	1002	3950000
10	1003	3930000
10	1004	3950000
10	1005	3930000
10	1006	3940000
10	1007	3940000
10	1008	3930000
10	1009	3950000
10	1010	3930000
10	1011	3940000
10	1012	3940000
10	1013	3940000
10	1014	3940000
7	1015	2190000
10	1015	1640000
11	1015	100000
7	1016	100000
11	1016	3850000
11	1017	3050000
13	1017	880000
13	1018	3950000
13	1019	3930000
13	1020	3940000
13	1021	3940000
11	1022	2340000
13	1022	1590000
19	1022	110000
4	1023	3010000
11	1023	930000
19	1023	3940000
4	1024	1030000
11	1024	2900000
19	1024	3930000
4	1025	1110000
11	1025	2790000
15	1025	2450000
19	1025	3950000
5	1026	170000
12	1026	820000
2	1027	100000
5	1027	230000
3	1028	50000
6	1028	30000
13	1028	60000
3	1029	50000
6	1029	70000
9	1029	180000
13	1029	230000
17	1029	460000
3	1030	140000
6	1030	50000
9	1030	2310000
13	1030	890000
17	1030	3540000
9	1031	1380000
13	1031	2570000
17	1031	4060000
19	1031	3300000
2	1032	230000
3	1032	1180000
6	1032	130000
12	1032	220000
13	1032	1550000
16	1032	110000
17	1032	3520000
19	1032	3700000
2	1033	180000
5	1033	380000
12	1033	530000
16	1033	140000
17	1033	890000
19	1033	1420000
2	1034	620000
5	1034	610000
12	1034	800000
16	1034	260000
2	1035	160000
5	1035	100000
8	1035	540000
12	1035	2350000
17	1035	3430000
2	1036	360000
5	1036	220000
12	1036	800000
17	1036	880000
3	1037	60000
6	1037	130000
13	1037	630000
17	1037	440000
10	1038	3400000
10	1039	4080000
10	1040	4060000
10	1041	4060000
10	1042	4040000
10	1043	4060000
10	1044	4080000
10	1045	4060000
10	1046	4060000
10	1047	4060000
10	1048	4080000
10	1049	4060000
10	1050	4040000
10	1051	4060000
10	1052	4060000
10	1053	4080000
10	1054	4060000
10	1055	4060000
10	1056	4060000
10	1057	4070000
10	1058	4070000
10	1059	4040000
